archive_id,page_id,page_name,partisan_lean,funding_entity,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,ad_creative_body,spend,impressions
195169453274330,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-14,2023-04-14,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,499
102866522789415,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-14,2023-04-14,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",349.5,17499
191768889848119,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-14,2023-04-14,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",649.5,17499
111912911859417,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,2023-04-16,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,1499
936370437554938,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
746350357210439,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
1164839920865773,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",349.5,22499
270893892113705,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,2023-04-16,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,4499
6136386903073686,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,1499
1538599529961231,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
526495659681111,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",949.5,162499
966623757665291,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,2499
228245579881531,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",149.5,8499
236763505682280,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,2499
584049473691929,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,12499
921567569181437,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
162512786759150,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
537182521905598,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
944040959955743,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",249.5,22499
3462627920691997,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-15,2023-04-15,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,3499
586071000148871,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,2499
225898590023544,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-15,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
1883499642049221,106563958759988,Semafor,,Semafor Inc.,2023-04-15,2023-04-16,,"While Trump's indictment is historic, there's not enough fuel to sustain it either in the press or on the campaign trail for much longer. Other investigations may be different.",49.5,499
758635572538798,106563958759988,Semafor,,Semafor Inc.,2023-04-15,2023-04-16,,"While Trump's indictment is historic, there's not enough fuel to sustain it either in the press or on the campaign trail for much longer. Other investigations may be different.",49.5,499
977061313242302,104295601633638,American Cornerstone Institute,,American Cornerstone Institute Inc,2023-04-12,2023-04-16,,"In recent years, we’ve seen a dangerous trend of partisan politics influencing our justice system. But this problem has reached a new height and an audience of hundreds of millions due to the indictment of Former President Donald Trump by New York District Attorney Alvin Bragg, who is seeking political retribution through the weaponization of the justice system.

Bragg’s actions are not just an attack on Former President Trump; they are an attack on the very foundation of our judicial system. They are an attack on Your liberty. 

If you believe in a non-partisan judicial system that upholds the rule of law and serves justice for all Americans, we need You to sign the petition below and join the thousand others who share Your same values.",49.5,499
3370525639870595,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-14,2023-04-16,,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
777332623660871,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-17,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",49.5,499
802654917406521,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-17,,"𝗪𝗜𝗟𝗟 𝗜 𝗕𝗘 𝗖𝗔𝗟𝗟𝗜𝗡𝗚 𝗬𝗢𝗨?

Our campaign is about to cross the $15 MILLION MARK since George Soros’ prosecutor indicted and then arrested me.

It could truly happen any moment now… 

To show my absolute gratitude for our grassroots donors, I am going to personally CALL the donor who officially puts us across the $15,000,000 mark!

Please make a contribution to help us OFFICIALLY cross $15,000,000 since the indictment – and I’ll give the donor who puts us over the top a THANK YOU CALL.",249.5,42499
1433601400718491,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-17,2023-04-17,2023-04-18,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,499
792064872486449,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-17,2023-04-17,2023-04-17,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,1499
621387069852036,106563958759988,Semafor,,Semafor Inc.,2023-04-17,2023-04-17,,"While Trump's indictment is historic, there's not enough fuel to sustain it either in the press or on the campaign trail for much longer. Other investigations may be different.",49.5,499
6324774434256025,2353537341582545,Proud Patriots,right,Proud Patriots,2023-04-17,2023-04-17,2023-04-18,"✅ ""I Stand With Trump"" Shirt
🇺🇸 Only $5... You'd Be CRAZY to miss this
🤔 Do you think he should be arrested?",49.5,2499
772563700904680,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",149.5,7499
649620893666275,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",149.5,17499
1296189704326433,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",449.5,84999
608408614239095,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",249.5,22499
1162485667750265,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",149.5,32499
763484101880405,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",149.5,17499
1237922900183928,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",49.5,499
1445631289572130,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",1249.5,22499
252801737114768,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",249.5,17499
1038449963801099,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",49.5,2499
744528424018742,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-17,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",49.5,4499
608268401225507,710669049286394,Woo the People,,Woo the People,2023-04-17,2023-04-18,,"The tsunami of lawsuits, indictments, legal charges & IRS & DOJ harassment & persecution of Donald Trump is totally political & Stalinesque. This is typical of banana republics & dictatorships & tyrannical governments.
That this is happening in The United States of America is plain shocking & unAmerican ! they know that Trump can win the presidency & are doing everything to not let that happen.
If anyone thinks that Biden is in control of his faculties & is aware of what he is doing, they are delusional & corrupt just like him.
They are trying to thwart Trump's every effort to legally win the election of 2024.
there are some real mobsters & puppets of the democrats in power like Alvin Bragg, Letitia James, Merrick Garland, some in the FBI & other government institutions that are acting lawless in the name of the law.
This precedent is going to have awful long term consequences for all Americans.
Under Biden & Kamala Harris & their party & their administration. this country & the world are in real trouble & jeopardy.
There is no more time to be quiet or silent !",49.5,3499
243531521415469,153080620724,Donald J. Trump,right,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,2023-04-18,2023-04-18,,"𝙎𝙤𝙢𝙚𝙩𝙝𝙞𝙣𝙜 𝙩𝙧𝙪𝙡𝙮 𝙝𝙞𝙨𝙩𝙤𝙧𝙞𝙘 𝙞𝙨 𝙝𝙖𝙥𝙥𝙚𝙣𝙞𝙣𝙜… 

And I'm not just talking about my unjust, unprecedented, and politically charged ARREST for committing NO CRIME.

I'm talking about the growing STRENGTH of our MAGA movement! 

With each passing day, Republicans AND independents continue to UNITE around our movement.

Ever since this sham indictment was leaked, our campaign has raised a RECORD amount of funds from grassroots patriots like YOU – roughly a 𝗧𝗛𝗜𝗥𝗗 of which are 𝗙𝗜𝗥𝗦𝗧-𝗧𝗜𝗠𝗘 donors!

Please consider making a contribution to help us keep up this 𝙃𝙄𝙎𝙏𝙊𝙍𝙄𝘾 momentum to 𝙒𝙄𝙉 𝘽𝘼𝘾𝙆 the 𝙒𝙝𝙞𝙩𝙚 𝙃𝙤𝙪𝙨𝙚 and 𝙎𝘼𝙑𝙀 𝘼𝙈𝙀𝙍𝙄𝘾𝘼 in 2024.",49.5,22499
